"unique.mun.NO_MUNICIPIO..x","unique.mun.CO_MUNICIPIO.","unique.mun.SG_UF..x","sum.mun.QT_MAT_ID..2.x","unique.mun.NO_MUNICIPIO..y","unique.mun.SG_UF..y","sum.mun.QT_MAT_ID..2.y","unique.mun.NO_MUNICIPIO..x.x","unique.mun.SG_UF..x.x","sum.mun.QT_MAT_ID..2.x.x","unique.mun.NO_MUNICIPIO..y.y","unique.mun.SG_UF..y.y","sum.mun.QT_MAT_ID..2.y.y","unique.mun.NO_MUNICIPIO..x.x.x","unique.mun.SG_UF..x.x.x","sum.mun.QT_MAT_ID..2.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y","unique.mun.SG_UF..y.y.y","sum.mun.QT_MAT_ID..2.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x","unique.mun.SG_UF..x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y","unique.mun.SG_UF..y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y.y","unique.mun.NO_MUNICIPIO..x.x.x.x.x.x.x.x","unique.mun.SG_UF..x.x.x.x.x.x.x.x","sum.mun.QT_MAT_ID..2.x.x.x.x.x.x.x.x","unique.mun.NO_MUNICIPIO..y.y.y.y.y.y.y.y","unique.mun.SG_UF..y.y.y.y.y.y.y.y","sum.mun.QT_MAT_ID..2.y.y.y.y.y.y.y.y"
"Santa Luzia D'Oeste",1100296,"RO",0.190664675130695,"Santa Luzia D'Oeste","RO",0.18250310877039,"Santa Luzia D'Oeste","RO",0.212103825136612,"Santa Luzia D'Oeste","RO",0.202442244224422,"Santa Luzia D'Oeste","RO",0.166586985391766,"Santa Luzia D'Oeste","RO",0.170240415854451,"Santa Luzia D'Oeste","RO",0.184126984126984,"Santa Luzia D'Oeste","RO",0.124683503630872,"Santa Luzia D'Oeste","RO",0.149310535024821,"Santa Luzia D'Oeste","RO",0.247672515939739,"Santa Luzia D'Oeste","RO",0.471552099985467,"Santa Luzia D'Oeste","RO",0.466855168080427,"Santa Luzia D'Oeste","RO",0.58984485190409,"Santa Luzia D'Oeste","RO",0.678526734926052,"Santa Luzia D'Oeste","RO",0.661402936378467,"Santa Luzia D'Oeste","RO",0.537150341472542
"Novo Horizonte do Oeste",1100502,"RO",0.234571205531393,"Novo Horizonte do Oeste","RO",0.297434273044029,"Novo Horizonte do Oeste","RO",0.314648749334753,"Novo Horizonte do Oeste","RO",0.252786725980467,"Novo Horizonte do Oeste","RO",0.264752163650669,"Novo Horizonte do Oeste","RO",0.248038568423639,"Novo Horizonte do Oeste","RO",0.383571257403033,"Novo Horizonte do Oeste","RO",0.344701786838285,"Novo Horizonte do Oeste","RO",0.397537878787879,"Novo Horizonte do Oeste","RO",0.267509215376514,"Novo Horizonte do Oeste","RO",0.363970588235294,"Novo Horizonte do Oeste","RO",0.284391091069742,"Novo Horizonte do Oeste","RO",0.371426529445397,"Novo Horizonte do Oeste","RO",0.325205242148076,"Novo Horizonte do Oeste","RO",0.539156769034212,"Novo Horizonte do Oeste","RO",0.845267202235417
"Castanheiras",1100908,"RO",0.0723254213966288,"Castanheiras","RO",0.0307119590507213,"Castanheiras","RO",0.172083044109295,"Castanheiras","RO",0.160520844731371,"Castanheiras","RO",0.255060728744939,"Castanheiras","RO",0.288888888888889,"Castanheiras","RO",0.257820240622788,"Castanheiras","RO",0.271578947368421,"Castanheiras","RO",0.248912476074474,"Castanheiras","RO",0.186839826839827,"Castanheiras","RO",0.512903225806452,"Castanheiras","RO",0.689520078354554,"Castanheiras","RO",0.673702726473175,"Castanheiras","RO",0.861767279090114,"Castanheiras","RO",0.846640316205534,"Castanheiras","RO",0.628504672897196
"Ministro Andreazza",1101203,"RO",0.196932892387837,"Ministro Andreazza","RO",0.209734201725048,"Ministro Andreazza","RO",0.299708294515631,"Ministro Andreazza","RO",0.217227647155092,"Ministro Andreazza","RO",0.232993197278912,"Ministro Andreazza","RO",0.310994764397906,"Ministro Andreazza","RO",0.30666416921986,"Ministro Andreazza","RO",0.266857757863293,"Ministro Andreazza","RO",0.207826932425863,"Ministro Andreazza","RO",0.146343476586144,"Ministro Andreazza","RO",0.237351598173516,"Ministro Andreazza","RO",0.305383637134379,"Ministro Andreazza","RO",0.108262108262108,"Ministro Andreazza","RO",0.118491484184915,"Ministro Andreazza","RO",0.393982581155978,"Ministro Andreazza","RO",0.405597162002365
"Pimenta Bueno",1100189,"RO",0.290576161578294,"Pimenta Bueno","RO",0.245309287488513,"Pimenta Bueno","RO",0.261513900655494,"Pimenta Bueno","RO",0.269713061105313,"Pimenta Bueno","RO",0.286241578023787,"Pimenta Bueno","RO",0.346098238540099,"Pimenta Bueno","RO",0.373044074040794,"Pimenta Bueno","RO",0.418055230275394,"Pimenta Bueno","RO",0.448517570509294,"Pimenta Bueno","RO",0.447234287174246,"Pimenta Bueno","RO",0.526067606247523,"Pimenta Bueno","RO",0.584292992663574,"Pimenta Bueno","RO",0.522093893783113,"Pimenta Bueno","RO",0.520935148271979,"Pimenta Bueno","RO",0.59653796901618,"Pimenta Bueno","RO",0.784971414984131
"Parecis",1101450,"RO",0.242471042471042,"Parecis","RO",0.10174685871897,"Parecis","RO",0.179438058748404,"Parecis","RO",0.17280701754386,"Parecis","RO",0.0661333829411218,"Parecis","RO",0.548387096774194,"Parecis","RO",0.470720720720721,"Parecis","RO",0.391627493329945,"Parecis","RO",0.620689655172414,"Parecis","RO",0.607298620382733,"Parecis","RO",0.75,"Parecis","RO",0.695652173913043,"Parecis","RO",0.80952380952381,"Parecis","RO",0.675133214920071,"Parecis","RO",1,"Parecis","RO",0.875
"Primavera de Rondônia",1101476,"RO",0.137788290952099,"Primavera de Rondônia","RO",0.261663286004057,"Primavera de Rondônia","RO",0.307967366776601,"Primavera de Rondônia","RO",0.270183852917666,"Primavera de Rondônia","RO",0.167692307692308,"Primavera de Rondônia","RO",0.123931623931624,"Primavera de Rondônia","RO",0.236380090497738,"Primavera de Rondônia","RO",0.212931716868725,"Primavera de Rondônia","RO",0.287403740374037,"Primavera de Rondônia","RO",0.191890065330029,"Primavera de Rondônia","RO",0.30193672561049,"Primavera de Rondônia","RO",0.164278892072588,"Primavera de Rondônia","RO",0.260091743119266,"Primavera de Rondônia","RO",0.359601449275362,"Primavera de Rondônia","RO",0.554764024933215,"Primavera de Rondônia","RO",0.561011904761905
"São Felipe D'Oeste",1101484,"RO",0.114346180978644,"São Felipe D'Oeste","RO",0.138229755178908,"São Felipe D'Oeste","RO",0.0955937266616878,"São Felipe D'Oeste","RO",0.112650822669104,"São Felipe D'Oeste","RO",0.0722475199219385,"São Felipe D'Oeste","RO",0.106699571750018,"São Felipe D'Oeste","RO",0.0781829152659253,"São Felipe D'Oeste","RO",0.138227648949997,"São Felipe D'Oeste","RO",0.227011494252874,"São Felipe D'Oeste","RO",0.241176470588235,"São Felipe D'Oeste","RO",0.149806651198763,"São Felipe D'Oeste","RO",0.270920991117345,"São Felipe D'Oeste","RO",0.237516869095816,"São Felipe D'Oeste","RO",0.206542056074766,"São Felipe D'Oeste","RO",0.360996933516017,"São Felipe D'Oeste","RO",0.202001819836215
"Chupinguaia",1100924,"RO",0.227309236947791,"Chupinguaia","RO",0.149000353857042,"Chupinguaia","RO",0.241513431706394,"Chupinguaia","RO",0.360092252498505,"Chupinguaia","RO",0.238519554408109,"Chupinguaia","RO",0.290763624841572,"Chupinguaia","RO",0.424067867616255,"Chupinguaia","RO",0.396835849398285,"Chupinguaia","RO",0.365418663902924,"Chupinguaia","RO",0.529908182554685,"Chupinguaia","RO",0.353982300884956,"Chupinguaia","RO",0.31009169714887,"Chupinguaia","RO",0.350412546880327,"Chupinguaia","RO",0.429526931254429,"Chupinguaia","RO",0.462798102540776,"Chupinguaia","RO",0.39780469341408
"Vilhena",1100304,"RO",0.222459565523134,"Vilhena","RO",0.246458580837869,"Vilhena","RO",0.294112534156996,"Vilhena","RO",0.279402272147724,"Vilhena","RO",0.286301413803115,"Vilhena","RO",0.356622572966403,"Vilhena","RO",0.375762734603054,"Vilhena","RO",0.360917351077243,"Vilhena","RO",0.362980004452459,"Vilhena","RO",0.397992328030704,"Vilhena","RO",0.448603427302374,"Vilhena","RO",0.493318754890597,"Vilhena","RO",0.521898692718475,"Vilhena","RO",0.560176232696146,"Vilhena","RO",0.609710097235244,"Vilhena","RO",0.622647613706381
"Cabixi",1100031,"RO",0.136176142697882,"Cabixi","RO",0.166549950979411,"Cabixi","RO",0.0914497158715475,"Cabixi","RO",0.194104655113829,"Cabixi","RO",0.222124268881919,"Cabixi","RO",0.320039980009995,"Cabixi","RO",0.286968041066402,"Cabixi","RO",0.191986782321355,"Cabixi","RO",0.242688100022326,"Cabixi","RO",0.422357814599194,"Cabixi","RO",0.453916891377999,"Cabixi","RO",0.474296899144947,"Cabixi","RO",0.203071672354949,"Cabixi","RO",0.354046713742531,"Cabixi","RO",0.316132536664856,"Cabixi","RO",0.231293188548865
"Cerejeiras",1100056,"RO",0.119599109131403,"Cerejeiras","RO",0.203701572688914,"Cerejeiras","RO",0.179812516951451,"Cerejeiras","RO",0.238320520402129,"Cerejeiras","RO",0.189486608964737,"Cerejeiras","RO",0.324989607458875,"Cerejeiras","RO",0.451478556503878,"Cerejeiras","RO",0.483880023908279,"Cerejeiras","RO",0.50379488091006,"Cerejeiras","RO",0.354347658725224,"Cerejeiras","RO",0.334986699406589,"Cerejeiras","RO",0.301361811608668,"Cerejeiras","RO",0.367683302526186,"Cerejeiras","RO",0.584114021571649,"Cerejeiras","RO",0.834195361856508,"Cerejeiras","RO",0.784090909090909
"Pimenteiras do Oeste",1101468,"RO",0.214100679129035,"Pimenteiras do Oeste","RO",0.0898141354854488,"Pimenteiras do Oeste","RO",0.0967071057192374,"Pimenteiras do Oeste","RO",0.194650015417823,"Pimenteiras do Oeste","RO",0.0956738768718802,"Pimenteiras do Oeste","RO",0.0979255250612034,"Pimenteiras do Oeste","RO",0.239482200647249,"Pimenteiras do Oeste","RO",0.282832226994664,"Pimenteiras do Oeste","RO",0.241359109548916,"Pimenteiras do Oeste","RO",0.12059925093633,"Pimenteiras do Oeste","RO",0.0333575054387237,"Pimenteiras do Oeste","RO",0.32,"Pimenteiras do Oeste","RO",0.14772103239978,"Pimenteiras do Oeste","RO",0.649842271293375,"Pimenteiras do Oeste","RO",NA,"Pimenteiras do Oeste","RO",0.675465838509317
"Colorado do Oeste",1100064,"RO",0.255668934240363,"Colorado do Oeste","RO",0.302867027838867,"Colorado do Oeste","RO",0.273445837351334,"Colorado do Oeste","RO",0.262078462107853,"Colorado do Oeste","RO",0.335126662942615,"Colorado do Oeste","RO",0.292866527525622,"Colorado do Oeste","RO",0.367141617161344,"Colorado do Oeste","RO",0.407520360725646,"Colorado do Oeste","RO",0.497821645596144,"Colorado do Oeste","RO",0.488249214072409,"Colorado do Oeste","RO",0.466742895390022,"Colorado do Oeste","RO",0.489371260346772,"Colorado do Oeste","RO",0.576710618976519,"Colorado do Oeste","RO",0.64320874647139,"Colorado do Oeste","RO",0.672143408228496,"Colorado do Oeste","RO",0.724523649405963
"Corumbiara",1100072,"RO",0.31903701428352,"Corumbiara","RO",0.295355126785617,"Corumbiara","RO",0.308516789888893,"Corumbiara","RO",0.417031332049711,"Corumbiara","RO",0.281979824370419,"Corumbiara","RO",0.334242378959952,"Corumbiara","RO",0.362887167051123,"Corumbiara","RO",0.353661549320628,"Corumbiara","RO",0.204858593183466,"Corumbiara","RO",0.276640115403914,"Corumbiara","RO",0.380325993708893,"Corumbiara","RO",0.429345354607826,"Corumbiara","RO",0.634118175402579,"Corumbiara","RO",0.635683395925799,"Corumbiara","RO",0.832916763866209,"Corumbiara","RO",0.815517952950887
"Cruzeiro do Sul",1200203,"AC",0.220288439059148,"Cruzeiro do Sul","AC",0.22919321101171,"Cruzeiro do Sul","AC",0.252463809200082,"Cruzeiro do Sul","AC",0.257449730783299,"Cruzeiro do Sul","AC",0.275476675305442,"Cruzeiro do Sul","AC",0.258107861753097,"Cruzeiro do Sul","AC",0.283604073579857,"Cruzeiro do Sul","AC",0.311091373162866,"Cruzeiro do Sul","AC",0.271337861911143,"Cruzeiro do Sul","AC",0.294674431961227,"Cruzeiro do Sul","AC",0.304067382714345,"Cruzeiro do Sul","AC",0.358955442381407,"Cruzeiro do Sul","AC",0.417078744224085,"Cruzeiro do Sul","AC",0.411921873908555,"Cruzeiro do Sul","AC",0.487006540955122,"Cruzeiro do Sul","AC",0.502660918169371
"Mâncio Lima",1200336,"AC",0.171863086209515,"Mâncio Lima","AC",0.216443750424333,"Mâncio Lima","AC",0.235833884392182,"Mâncio Lima","AC",0.257419822909767,"Mâncio Lima","AC",0.255337691213329,"Mâncio Lima","AC",0.285461163399811,"Mâncio Lima","AC",0.292859770270174,"Mâncio Lima","AC",0.24202877427277,"Mâncio Lima","AC",0.219896007544284,"Mâncio Lima","AC",0.203857173459005,"Mâncio Lima","AC",0.209052287581699,"Mâncio Lima","AC",0.382448059063201,"Mâncio Lima","AC",0.376808129109384,"Mâncio Lima","AC",0.468173115483629,"Mâncio Lima","AC",0.60333621238691,"Mâncio Lima","AC",0.534893958108854
"Rodrigues Alves",1200427,"AC",0.237576874383879,"Rodrigues Alves","AC",0.308908080325126,"Rodrigues Alves","AC",0.327496800326296,"Rodrigues Alves","AC",0.328347955038388,"Rodrigues Alves","AC",0.309789128312117,"Rodrigues Alves","AC",0.256192282145229,"Rodrigues Alves","AC",0.288926436261968,"Rodrigues Alves","AC",0.317183811169941,"Rodrigues Alves","AC",0.277724431771332,"Rodrigues Alves","AC",0.327324619432381,"Rodrigues Alves","AC",0.391354417526154,"Rodrigues Alves","AC",0.434211893246418,"Rodrigues Alves","AC",0.534212792716436,"Rodrigues Alves","AC",0.591494832616328,"Rodrigues Alves","AC",0.62357311199918,"Rodrigues Alves","AC",0.619126819126819
"Marechal Thaumaturgo",1200351,"AC",0.407796968780263,"Marechal Thaumaturgo","AC",0.390923007861509,"Marechal Thaumaturgo","AC",0.374112437281435,"Marechal Thaumaturgo","AC",0.387192905701016,"Marechal Thaumaturgo","AC",0.373772120231044,"Marechal Thaumaturgo","AC",0.349287218098773,"Marechal Thaumaturgo","AC",0.381726590002173,"Marechal Thaumaturgo","AC",0.4677271271485,"Marechal Thaumaturgo","AC",0.397416406153495,"Marechal Thaumaturgo","AC",0.520515728977616,"Marechal Thaumaturgo","AC",0.561514293231803,"Marechal Thaumaturgo","AC",0.610125672564458,"Marechal Thaumaturgo","AC",0.651981700090077,"Marechal Thaumaturgo","AC",0.738279592702588,"Marechal Thaumaturgo","AC",0.748117033603708,"Marechal Thaumaturgo","AC",0.817423994769533
"Porto Walter",1200393,"AC",0.3498706862426,"Porto Walter","AC",0.379760219012555,"Porto Walter","AC",0.355908697225176,"Porto Walter","AC",0.318837547224644,"Porto Walter","AC",0.316510214610679,"Porto Walter","AC",0.302069035044863,"Porto Walter","AC",0.291194909419576,"Porto Walter","AC",0.260027736081727,"Porto Walter","AC",0.357382800042522,"Porto Walter","AC",0.371797208825229,"Porto Walter","AC",0.359477124183006,"Porto Walter","AC",0.417787340864264,"Porto Walter","AC",0.466511646394785,"Porto Walter","AC",0.515258215962441,"Porto Walter","AC",0.784837742023452,"Porto Walter","AC",1
"Feijó",1200302,"AC",0.422935165019266,"Feijó","AC",0.393271799854263,"Feijó","AC",0.392722989995135,"Feijó","AC",0.415552972044754,"Feijó","AC",0.425064234267775,"Feijó","AC",0.430472501588313,"Feijó","AC",0.452935015435015,"Feijó","AC",0.420812476016781,"Feijó","AC",0.463218818773562,"Feijó","AC",0.442117914979757,"Feijó","AC",0.323318269547616,"Feijó","AC",0.445908538146441,"Feijó","AC",0.515866922096458,"Feijó","AC",0.525108299133607,"Feijó","AC",0.633523496314194,"Feijó","AC",0.712883917181827
"Jordão",1200328,"AC",0.461832941284996,"Jordão","AC",0.429553675128588,"Jordão","AC",0.477544144447678,"Jordão","AC",0.495050972562543,"Jordão","AC",0.51040729236218,"Jordão","AC",0.529469828904162,"Jordão","AC",0.512084758856638,"Jordão","AC",0.611505681818182,"Jordão","AC",0.551154174978626,"Jordão","AC",0.522360144725856,"Jordão","AC",0.514755107063746,"Jordão","AC",0.67628308947684,"Jordão","AC",0.679880657951556,"Jordão","AC",0.752466822370684,"Jordão","AC",0.861619609059882,"Jordão","AC",0.799089726918075
"Tarauacá",1200609,"AC",0.354534527757609,"Tarauacá","AC",0.320571644787212,"Tarauacá","AC",0.343426462378305,"Tarauacá","AC",0.351520929124682,"Tarauacá","AC",0.33843703175113,"Tarauacá","AC",0.32979963444727,"Tarauacá","AC",0.328121417106168,"Tarauacá","AC",0.397086286804798,"Tarauacá","AC",0.33861083263966,"Tarauacá","AC",0.306846704369652,"Tarauacá","AC",0.348917423341124,"Tarauacá","AC",0.496805930852907,"Tarauacá","AC",0.561775507722242,"Tarauacá","AC",0.558280679584386,"Tarauacá","AC",0.52159511054101,"Tarauacá","AC",0.662055442029434
"Manoel Urbano",1200344,"AC",0.273434865685062,"Manoel Urbano","AC",0.229378810133493,"Manoel Urbano","AC",0.232077617284847,"Manoel Urbano","AC",0.333683960230043,"Manoel Urbano","AC",0.284492186121988,"Manoel Urbano","AC",0.30704960523644,"Manoel Urbano","AC",0.307393272503019,"Manoel Urbano","AC",0.368123123303707,"Manoel Urbano","AC",0.392434681503262,"Manoel Urbano","AC",0.384361118693699,"Manoel Urbano","AC",0.36005603985056,"Manoel Urbano","AC",0.315056058487279,"Manoel Urbano","AC",0.323076923076923,"Manoel Urbano","AC",0.454628187509543,"Manoel Urbano","AC",0.513039178394827,"Manoel Urbano","AC",0.69387200331383
"Santa Rosa do Purus",1200435,"AC",0.384634284634285,"Santa Rosa do Purus","AC",0.400480906475768,"Santa Rosa do Purus","AC",0.440334961618981,"Santa Rosa do Purus","AC",0.464838173462403,"Santa Rosa do Purus","AC",0.495730633802817,"Santa Rosa do Purus","AC",0.497674647103134,"Santa Rosa do Purus","AC",0.494858556056925,"Santa Rosa do Purus","AC",0.511406485671192,"Santa Rosa do Purus","AC",0.556844547563805,"Santa Rosa do Purus","AC",0.519660451378712,"Santa Rosa do Purus","AC",0.500020802303231,"Santa Rosa do Purus","AC",0.738549983091468,"Santa Rosa do Purus","AC",0.719353567205361,"Santa Rosa do Purus","AC",0.765814830330959,"Santa Rosa do Purus","AC",0.816391941391941,"Santa Rosa do Purus","AC",0.859291084854995
"Assis Brasil",1200054,"AC",0.33473364942128,"Assis Brasil","AC",0.338153404856975,"Assis Brasil","AC",0.326745117950709,"Assis Brasil","AC",0.305761127917027,"Assis Brasil","AC",0.324610566778221,"Assis Brasil","AC",0.320326416878141,"Assis Brasil","AC",0.336458350406198,"Assis Brasil","AC",0.401033375226924,"Assis Brasil","AC",0.39504906228675,"Assis Brasil","AC",0.352143918073796,"Assis Brasil","AC",0.298779710623835,"Assis Brasil","AC",0.410724365004704,"Assis Brasil","AC",0.354879594423321,"Assis Brasil","AC",0.435800408087553,"Assis Brasil","AC",0.464204729510852,"Assis Brasil","AC",0.478202548625084
"Sena Madureira",1200500,"AC",0.317249366537841,"Sena Madureira","AC",0.295824782827025,"Sena Madureira","AC",0.288169661832463,"Sena Madureira","AC",0.302756648668653,"Sena Madureira","AC",0.311089332382989,"Sena Madureira","AC",0.362837490837105,"Sena Madureira","AC",0.376973713063395,"Sena Madureira","AC",0.359053696816302,"Sena Madureira","AC",0.3637444648546,"Sena Madureira","AC",0.391367439382023,"Sena Madureira","AC",0.310521185216389,"Sena Madureira","AC",0.398274177408912,"Sena Madureira","AC",0.510110821382008,"Sena Madureira","AC",0.561374831349444,"Sena Madureira","AC",0.660059424143931,"Sena Madureira","AC",0.629596330099962
"Acrelândia",1200013,"AC",0.130784792502506,"Acrelândia","AC",0.161761288073442,"Acrelândia","AC",0.20259886232226,"Acrelândia","AC",0.231384915718737,"Acrelândia","AC",0.268194399218496,"Acrelândia","AC",0.323952744318323,"Acrelândia","AC",0.267597791061109,"Acrelândia","AC",0.329660556205605,"Acrelândia","AC",0.236894690645601,"Acrelândia","AC",0.257663123412221,"Acrelândia","AC",0.266626644033177,"Acrelândia","AC",0.386722604440997,"Acrelândia","AC",0.42110970540394,"Acrelândia","AC",0.400341397137561,"Acrelândia","AC",0.371667527244069,"Acrelândia","AC",0.427635871915218
"Rio Branco",1200401,"AC",0.195411711317881,"Rio Branco","AC",0.170839964313445,"Rio Branco","AC",0.181264108686032,"Rio Branco","AC",0.204675419676483,"Rio Branco","AC",0.212096629694489,"Rio Branco","AC",0.217710729119955,"Rio Branco","AC",0.219914236026112,"Rio Branco","AC",0.26191102983563,"Rio Branco","AC",0.244034179752937,"Rio Branco","AC",0.251990329600533,"Rio Branco","AC",0.243438892448481,"Rio Branco","AC",0.284269913647179,"Rio Branco","AC",0.369391843070642,"Rio Branco","AC",0.435641792953381,"Rio Branco","AC",0.549805110270487,"Rio Branco","AC",0.578206058453709
"Bujari",1200138,"AC",0.219619193085074,"Bujari","AC",0.209600505797381,"Bujari","AC",0.244935682379427,"Bujari","AC",0.24718916303822,"Bujari","AC",0.244908376826994,"Bujari","AC",0.203774250440917,"Bujari","AC",0.207844338899954,"Bujari","AC",0.284358988123997,"Bujari","AC",0.276800765555091,"Bujari","AC",0.286422601339728,"Bujari","AC",0.251986253038183,"Bujari","AC",0.32501205335619,"Bujari","AC",0.393819070361526,"Bujari","AC",0.38199497503834,"Bujari","AC",0.460358405426379,"Bujari","AC",0.493928454217263
"Capixaba",1200179,"AC",0.159204169844902,"Capixaba","AC",0.169027367789063,"Capixaba","AC",0.194790227398923,"Capixaba","AC",0.119587450164673,"Capixaba","AC",0.149029481036303,"Capixaba","AC",0.182937116242052,"Capixaba","AC",0.236936111747195,"Capixaba","AC",0.251087230998008,"Capixaba","AC",0.234227744762591,"Capixaba","AC",0.258876670462036,"Capixaba","AC",0.271067631032512,"Capixaba","AC",0.418995544754962,"Capixaba","AC",0.33531746031746,"Capixaba","AC",0.525912988250238,"Capixaba","AC",0.698614496472098,"Capixaba","AC",0.777226186782501
